date,PM2_5,SO2,NO,NO2,NOX,O3,temperature,wind_speed,relative_humidity,air_pressure
2019-05-12 05:00:00,82.01,5.2059649122807015,99.36,19.66,171.99,13.04,10.6,0.31,95.13,1007.69
2019-05-12 06:00:00,56.15,5.19,119.9,22.61,206.3,13.21,10.24,0.39,95.72,1007.72
2019-05-12 07:00:00,52.04,5.174035087719298,127.15666666666667,23.75,287.25,13.63,10.3,0.19,95.57,1008.18
2019-05-12 08:00:00,60.01,5.1580701754385965,134.41333333333333,27.58,306.58,14.87,11.63,0.31,92.0,1008.79
2019-05-12 09:00:00,60.07,5.1421052631578945,141.67,33.7,252.01,16.76,16.4,0.57,80.7,1009.32
2019-05-12 10:00:00,60.11,5.126140350877193,39.32,32.14,92.44,36.35,19.96,0.97,63.02,1009.61
2019-05-12 11:00:00,38.99,5.1101754385964915,15.0,22.38,45.31,70.76,22.36,0.87,48.58,1009.32
2019-05-12 12:00:00,30.43,5.0942105263157895,13.02,20.73,40.67,79.07,24.03,1.05,41.04,1009.2
2019-05-12 13:00:00,23.34,5.078245614035088,11.87,20.31,38.72,82.93,25.64,1.24,36.95,1009.2
2019-05-12 14:00:00,22.23,5.062280701754386,12.28,22.48,41.15,86.45,25.34,1.62,37.19,1009.17
2019-05-12 15:00:00,24.35,5.0463157894736845,16.01,21.86,45.92,93.11,22.74,2.26,46.05,1009.13
2019-05-12 16:00:00,24.34,5.030350877192983,10.54,17.81,34.45,110.13,22.8,2.61,44.37,1008.89
2019-05-12 17:00:00,20.12,5.014385964912281,11.45,19.45,36.87,111.37,21.93,2.31,46.35,1008.73
2019-05-12 18:00:00,20.24,4.9984210526315795,13.32,22.24,42.76,97.0,21.53,2.32,49.7,1008.76
2019-05-12 19:00:00,19.51,4.982456140350878,15.72,23.68,47.27,88.05,21.23,2.4,48.97,1008.62
2019-05-12 20:00:00,16.84,4.966491228070176,21.17,33.04,66.32,69.9,19.57,2.16,52.35,1008.62
2019-05-12 21:00:00,26.42,4.950526315789474,16.21,28.11,53.18,65.25,18.04,2.47,55.77,1008.74
2019-05-12 22:00:00,21.39,4.934561403508772,17.75,32.4,59.75,58.62,16.91,2.36,58.34,1008.91
2019-05-12 23:00:00,18.44,4.918596491228071,18.04,36.38,63.68,46.13,15.8,1.54,64.71,1008.98
2019-05-13 00:00:00,20.07,4.902631578947369,19.45,37.53,67.37,43.78,15.24,1.86,68.85,1008.55
2019-05-13 01:00:00,23.58,4.886666666666667,12.83,27.36,46.88,61.22,15.41,2.35,62.58,1008.18
2019-05-13 02:00:00,17.71,4.870701754385965,8.44,20.47,33.22,70.21,14.86,2.24,62.02,1007.73
2019-05-13 03:00:00,15.43,4.854736842105263,4.46,12.08,18.92,87.73,14.8,2.87,64.07,1007.44
2019-05-13 04:00:00,14.77,4.838771929824562,2.29,5.05,14.740000000000002,96.1,14.54,3.32,72.44,1007.46
2019-05-13 05:00:00,13.44,4.82280701754386,2.01,7.48,10.56,87.87,14.09,2.55,82.25,1007.28
2019-05-13 06:00:00,22.31,4.806842105263158,2.54,7.28,11.32,89.14,13.94,3.2,85.24,1007.23
2019-05-13 07:00:00,18.21,4.790877192982457,6.78,13.92,24.89,80.31,14.1,3.72,83.32,1007.34
2019-05-13 08:00:00,16.43,4.774912280701755,16.65,20.17,45.58,74.54,14.74,4.12,80.58,1007.42
2019-05-13 09:00:00,16.8,4.758947368421053,24.77,25.94,64.07,69.08,16.85,4.05,72.75,1007.59
2019-05-13 10:00:00,17.18,4.742982456140351,14.85,18.95,42.28,80.44,18.03,4.25,68.81,1007.67
2019-05-13 11:00:00,16.07,4.727017543859649,12.21,16.21,35.14,85.6,19.85,3.79,61.11,1007.86
2019-05-13 12:00:00,17.24,4.711052631578948,8.88,13.83,27.19,90.62,20.68,3.44,59.26,1008.24
2019-05-13 13:00:00,16.87,4.695087719298246,9.45,11.63,25.1,95.99,19.87,4.49,63.27,1008.29
2019-05-13 14:00:00,17.66,4.679122807017544,8.1,12.14,24.02,98.36,19.32,4.37,65.62,1008.4
2019-05-13 15:00:00,16.12,4.663157894736843,6.83,10.64,20.9,96.95,19.06,4.21,66.64,1008.33
2019-05-13 16:00:00,17.43,4.647192982456141,7.16,11.62,22.56,96.27,18.09,4.02,69.94,1008.16
2019-05-13 17:00:00,20.19,4.631228070175439,9.31,11.45,25.97,95.46,17.24,3.77,73.15,1008.09
2019-05-13 18:00:00,19.38,4.615263157894737,13.14,16.75,36.1,89.5,16.95,3.4,74.09,1007.96
2019-05-13 19:00:00,20.55,4.599298245614035,15.85,25.17,49.11,76.99,16.27,3.51,77.37,1007.84
2019-05-13 20:00:00,16.73,4.583333333333334,16.78,24.52,50.24,72.19,15.35,3.55,80.01,1007.84
2019-05-13 21:00:00,19.5,4.567368421052632,9.79,20.17,35.05,82.3,14.72,3.28,82.47,1008.04
2019-05-13 22:00:00,23.71,4.55140350877193,7.89,15.13,27.0,85.39,14.42,3.67,83.75,1007.84
2019-05-13 23:00:00,20.07,4.535438596491228,9.86,17.89,33.01,79.04,14.15,2.7,85.94,1007.98
2019-05-14 00:00:00,21.35,4.519473684210526,5.27,13.22,21.31,85.04,14.04,2.96,87.27,1007.71
2019-05-14 01:00:00,21.24,4.503508771929825,4.68,12.8,20.07,83.19,13.91,1.91,88.51,1007.52
2019-05-14 02:00:00,22.9,4.487543859649123,1.26,5.98,7.9,94.9,13.94,2.32,89.06,1007.47
2019-05-14 03:00:00,21.17,4.471578947368421,0.61,4.28,4.46,99.67,14.17,2.75,88.1,1007.06
2019-05-14 04:00:00,23.71,4.45561403508772,0.84,2.99,3.5,103.26,14.19,3.1,87.34,1005.98
2019-05-14 05:00:00,16.22,4.439649122807018,1.7,3.05,7.53,97.9,14.09,2.61,87.6,1006.21
2019-05-14 06:00:00,18.4,4.423684210526316,2.35,7.74,11.56,91.73,14.08,2.27,87.44,1005.82
2019-05-14 07:00:00,18.22,4.407719298245614,11.06,15.24,31.39,80.26,14.17,2.18,86.48,1005.3
2019-05-14 08:00:00,20.12,4.391754385964912,23.71,28.52,64.73,66.14,14.9,2.08,82.68,1005.28
2019-05-14 09:00:00,21.98,4.375789473684211,27.38,28.97,71.25,66.97,16.41,2.58,76.23,1005.4
2019-05-14 10:00:00,17.47,4.359824561403509,11.01,15.75,32.59,83.98,16.94,3.31,73.97,1005.8
2019-05-14 11:00:00,20.3,4.343859649122807,10.13,14.12,29.79,87.78,17.42,3.5,72.93,1005.92
2019-05-14 12:00:00,22.46,4.327894736842106,12.56,15.47,33.7,83.04,18.26,3.17,70.82,1005.44
2019-05-14 13:00:00,22.56,4.311929824561404,13.91,20.36,41.94,75.08,17.85,3.37,73.69,1004.9
2019-05-14 14:00:00,19.28,4.295964912280702,17.0,19.4,45.15,70.35,19.95,1.93,67.77,1005.39
2019-05-14 15:00:00,21.02,4.28,12.49,14.0,33.35,78.18,20.82,2.58,65.16,1004.93
2019-05-14 16:00:00,18.88,4.48,16.08,20.29,45.06,77.93,18.9,3.13,70.77,1005.19
2019-05-14 17:00:00,23.81,5.03,14.19,19.17,40.55,79.42,17.25,3.46,76.66,1005.01
2019-05-14 18:00:00,24.69,4.59,13.16,18.83,39.2,77.87,16.55,3.04,80.11,1004.63
2019-05-14 19:00:00,27.46,4.57,26.89,28.56,69.81,62.85,16.05,3.2,82.49,1004.13
2019-05-14 20:00:00,29.95,4.09,17.27,25.63,52.01,63.74,15.46,2.08,85.14,1004.2
2019-05-14 21:00:00,26.09,3.79,13.78,22.28,43.02,57.16,15.02,1.62,86.82,1003.89
2019-05-14 22:00:00,28.46,3.58,10.85,19.92,36.59,54.77,14.73,1.55,87.41,1003.73
2019-05-14 23:00:00,35.3,3.84,18.87,31.06,59.49,42.81,15.03,0.99,85.52,1003.19
2019-05-15 00:00:00,39.04,3.9,19.04,32.11,61.29,31.31,15.05,1.06,84.83,1002.99
2019-05-15 01:00:00,37.5,3.87,14.64,26.49,48.88,32.12,14.64,1.41,85.42,1003.19
2019-05-15 02:00:00,46.69,3.76,5.22,12.77,20.78,57.85,13.8,2.35,90.13,1001.91
2019-05-15 03:00:00,28.22,3.76,3.12,8.81,13.43,65.98,13.64,1.98,92.68,1000.43
2019-05-15 04:00:00,23.76,3.8043949044585985,3.64,9.73,15.31,61.84,14.91,2.26,84.38,999.43
2019-05-15 05:00:00,23.34,3.8487898089171972,4.6,15.2,22.26,59.07,16.43,1.77,77.42,1000.85
2019-05-15 06:00:00,30.58,3.893184713375796,12.15,18.65,48.084999999999994,43.83,16.2,1.48,78.65,999.87
2019-05-15 07:00:00,29.96,3.9375796178343947,30.5,27.53,73.91,22.33,16.07,0.96,80.42,1000.62
2019-05-15 08:00:00,34.48,3.9819745222929934,82.05,36.64,161.89,17.0,17.03,1.21,77.86,1000.45
2019-05-15 09:00:00,32.53,4.026369426751592,59.58,31.35,122.77,21.86,20.15,1.31,68.16,1000.79
2019-05-15 10:00:00,33.04,4.07076433121019,32.48,26.57,76.36,31.91,22.21,0.99,61.53,1000.81
2019-05-15 11:00:00,29.0,4.11515923566879,38.77,32.82,91.74,36.14,25.86,0.79,52.07,1001.3
2019-05-15 12:00:00,32.79,4.159554140127389,27.01,25.83,67.43,51.4,28.07,1.36,46.34,1001.41
2019-05-15 13:00:00,34.71,4.203949044585987,24.4,32.25,69.49,58.27,28.72,1.21,44.51,1001.45
2019-05-15 14:00:00,34.36,4.248343949044585,28.21,31.47,74.44,67.78,28.54,1.09,39.79,1001.56
2019-05-15 15:00:00,57.54,4.2927388535031845,42.05,50.36,114.58,41.12,27.18,1.13,48.34,1001.74
2019-05-15 16:00:00,56.25,4.337133757961784,47.62,49.38,122.5,49.83,27.39,1.51,49.62,1001.4
2019-05-15 17:00:00,49.11,4.381528662420382,32.66,36.76,86.88,70.7,26.98,1.88,51.66,1001.55
2019-05-15 18:00:00,38.78,4.42592356687898,30.91,36.89,85.06,59.36,24.8,1.67,54.43,1001.36
2019-05-15 19:00:00,34.41,4.470318471337579,34.5,43.71,96.32,49.65,23.59,2.1,58.31,1001.12
2019-05-15 20:00:00,33.13,4.514713375796179,23.89,32.07,69.07,62.82,20.04,1.96,65.6,1001.56
2019-05-15 21:00:00,29.85,4.559108280254777,15.2,27.27,50.69,57.07,18.68,1.34,71.04,1001.79
2019-05-15 22:00:00,29.48,4.603503184713375,11.13,23.78,41.13,64.09,18.29,1.38,68.62,1002.07
2019-05-15 23:00:00,29.03,4.647898089171974,18.42,32.86,60.68,41.86,18.17,0.86,68.46,1001.87
2019-05-16 00:00:00,29.16,4.6922929936305735,16.28,29.81,54.99,42.57,17.76,0.7,70.46,1001.43
2019-05-16 01:00:00,30.61,4.736687898089172,16.68,29.52,55.02,28.28,16.81,0.91,77.78,1000.99
2019-05-16 02:00:00,35.96,4.78108280254777,6.79,13.77,24.16,45.48,15.87,1.1,86.05,1001.0
2019-05-16 03:00:00,26.1,4.825477707006369,2.79,7.63,11.91,58.58,15.65,1.4,90.51,1000.84
2019-05-16 04:00:00,19.32,4.869872611464968,2.31,6.97,10.5,59.86,15.83,1.14,89.74,1000.82
2019-05-16 05:00:00,20.27,4.914267515923567,2.99,8.35,12.93,61.0,15.72,1.36,90.68,1000.64
2019-05-16 06:00:00,20.37,4.958662420382165,2.78,7.54,11.78,65.76,15.62,1.0,90.72,1000.74
2019-05-16 07:00:00,22.56,5.003057324840764,11.34,13.97,35.449999999999996,59.84,15.49,0.74,90.18,1001.32
2019-05-16 08:00:00,16.73,5.047452229299363,24.17,19.82,59.12,47.91,15.59,1.82,89.48,1001.3
2019-05-16 09:00:00,16.54,5.091847133757962,24.72,23.95,61.47,58.11,16.94,3.08,81.47,1000.17
2019-05-16 10:00:00,15.57,5.13624203821656,14.63,18.81,40.81,70.76,19.61,2.98,68.0,1000.54
2019-05-16 11:00:00,17.11,5.180636942675159,13.9,16.24,37.73,78.33,20.79,2.52,62.47,1001.03
2019-05-16 12:00:00,17.69,5.225031847133758,16.85,18.86,45.15,79.78,21.57,2.75,57.38,1001.09
2019-05-16 13:00:00,18.02,5.2694267515923565,17.46,18.12,45.19,82.56,23.03,2.73,52.56,1001.01
2019-05-16 14:00:00,14.68,5.313821656050955,10.1,13.83,29.45,88.2,24.3,2.81,47.6,1001.08
2019-05-16 15:00:00,18.8,5.358216560509554,13.61,15.14,35.11,86.94,24.82,3.27,44.44,1000.94
2019-05-16 16:00:00,15.76,5.402611464968153,14.37,20.76,41.96,86.67,24.07,3.0,46.27,1000.73
2019-05-16 17:00:00,13.81,5.447006369426751,19.19,23.58,53.43,82.48,23.45,3.15,47.9,1000.39
2019-05-16 18:00:00,17.31,5.49140127388535,17.28,23.82,50.3,80.25,22.51,2.79,51.89,1000.22
2019-05-16 19:00:00,21.47,5.535796178343949,24.64,28.7,66.63,67.55,20.94,2.56,58.19,1000.1
2019-05-16 20:00:00,22.54,5.580191082802548,16.13,25.3,49.29,70.18,18.71,2.23,70.56,1000.02
2019-05-16 21:00:00,16.64,5.624585987261146,11.78,22.82,41.32,66.89,17.17,1.56,78.92,1000.14
2019-05-16 22:00:00,21.99,5.668980891719745,12.31,21.48,40.62,58.61,16.35,1.53,83.36,1000.08
2019-05-16 23:00:00,27.21,5.713375796178344,10.93,18.46,35.25,61.07,16.03,1.76,84.8,1000.14
2019-05-17 00:00:00,19.4,5.757770700636943,6.01,13.47,22.68,70.2,15.7,1.87,86.33,999.84
2019-05-17 01:00:00,18.55,5.802165605095541,6.24,15.07,24.62,61.13,15.36,1.36,86.47,999.79
2019-05-17 02:00:00,19.87,5.8465605095541395,4.98,11.32,18.95,56.43,14.65,1.28,90.71,999.54
2019-05-17 03:00:00,21.45,5.890955414012739,4.28,8.76,15.3,61.73,14.42,1.45,93.36,999.18
2019-05-17 04:00:00,20.19,5.935350318471338,0.88,4.33,5.04,83.56,14.75,2.41,94.19,998.91
2019-05-17 05:00:00,15.55,5.979745222929936,0.75,3.32,3.33,85.32,15.12,2.11,93.19,998.99
2019-05-17 06:00:00,15.22,6.024140127388534,4.7,4.49,11.28,87.68,15.28,2.83,91.93,998.96
2019-05-17 07:00:00,19.7,6.068535031847134,5.29,7.48,15.08,86.14,15.48,2.78,90.54,998.9
2019-05-17 08:00:00,24.12,6.112929936305733,15.16,15.32,38.81,78.77,15.82,2.94,88.11,998.94
2019-05-17 09:00:00,21.07,6.157324840764331,24.3,25.96,62.54,68.92,16.88,2.53,81.66,999.37
2019-05-17 10:00:00,26.11,6.201719745222929,12.0,21.68,39.99,74.11,17.33,1.24,79.07,1000.86
2019-05-17 11:00:00,21.76,6.2461146496815285,12.82,16.99,36.35,73.27,16.89,3.24,83.34,999.16
2019-05-17 12:00:00,23.46,6.290509554140128,9.32,14.4,28.96,85.6,18.28,2.66,75.92,998.83
2019-05-17 13:00:00,19.88,6.334904458598726,11.55,13.69,31.71,87.33,19.63,2.81,70.87,998.94
2019-05-17 14:00:00,25.74,6.379299363057324,8.78,16.39,29.77,77.72,19.1,1.7,72.34,999.25
2019-05-17 15:00:00,28.46,6.423694267515923,10.99,15.0,31.75,76.89,18.47,3.23,74.34,998.32
2019-05-17 16:00:00,23.05,6.468089171974523,12.46,17.16,36.53,83.93,16.97,3.89,79.89,998.38
2019-05-17 17:00:00,22.31,6.512484076433121,13.68,21.78,42.62,72.36,16.07,3.51,85.1,998.0
2019-05-17 18:00:00,27.88,6.556878980891719,15.64,23.72,47.84,65.7,15.93,3.96,86.25,998.01
2019-05-17 19:00:00,27.87,6.601273885350318,21.25,25.85,58.87,67.45,17.19,3.59,73.92,996.32
2019-05-17 20:00:00,19.44,6.6456687898089175,28.11,29.67,72.4,55.35,17.12,1.28,73.33,997.07
2019-05-17 21:00:00,25.17,6.690063694267516,24.21,34.35,71.65,38.23,16.1,1.35,81.09,998.63
2019-05-17 22:00:00,30.56,6.734458598726114,17.86,28.41,55.37,38.01,15.42,1.07,85.79,999.23
2019-05-17 23:00:00,27.42,6.778853503184713,17.86,27.57,55.03,41.05,15.03,2.21,87.87,998.42
2019-05-18 00:00:00,20.71,6.823248407643312,13.97,24.15,45.65,43.03,14.98,1.29,86.22,997.67
2019-05-18 01:00:00,21.03,6.867643312101911,23.72,34.19,70.57,32.42,15.49,1.05,82.96,998.42
2019-05-18 02:00:00,24.24,6.912038216560509,10.52,22.98,39.28,42.51,14.69,1.43,86.85,997.57
2019-05-18 03:00:00,31.4,6.956433121019108,8.6,18.01,31.08,49.92,14.28,0.79,88.28,997.37
2019-05-18 04:00:00,44.56,7.000828025477707,5.85,15.27,24.24,48.09,13.8,1.06,90.55,997.29
2019-05-18 05:00:00,45.29,7.045222929936306,4.26,13.21,19.74,51.89,13.71,1.31,92.72,997.12
2019-05-18 06:00:00,22.41,7.089617834394904,3.71,11.45,16.91,58.08,14.31,1.78,93.27,997.39
2019-05-18 07:00:00,19.82,7.134012738853503,9.94,14.66,30.9,58.27,15.14,0.89,90.33,997.72
2019-05-18 08:00:00,21.35,7.178407643312102,14.08,18.33,40.2,53.37,16.31,0.65,87.48,998.54
2019-05-18 09:00:00,24.23,7.2228025477707005,13.44,12.83,39.55,54.36,18.11,0.88,82.54,998.84
2019-05-18 10:00:00,18.73,7.267197452229299,16.02,14.26,38.9,64.82,20.95,1.29,69.02,998.66
2019-05-18 11:00:00,18.42,7.311592356687898,7.06,10.73,21.94,83.32,22.44,1.3,59.22,999.1
2019-05-18 12:00:00,44.54,7.355987261146497,20.63,26.4,58.26,48.7,20.24,1.24,70.02,999.56
2019-05-18 13:00:00,28.62,7.400382165605095,19.77,23.08,53.77,57.28,22.32,1.42,66.04,999.34
2019-05-18 14:00:00,28.6,7.444777070063694,16.07,23.45,48.05,64.55,23.4,1.87,58.83,999.15
2019-05-18 15:00:00,31.12,7.489171974522293,15.19,24.48,47.57,73.3,22.54,1.84,62.39,999.23
2019-05-18 16:00:00,26.46,7.533566878980892,12.42,19.76,38.97,84.86,23.18,1.99,59.4,999.16
2019-05-18 17:00:00,29.01,7.57796178343949,16.31,26.58,51.35,78.34,22.95,1.08,59.97,999.24
2019-05-18 18:00:00,31.58,7.622356687898089,25.53,38.98,78.62,55.17,22.27,1.03,61.96,999.42
2019-05-18 19:00:00,51.91,7.666751592356688,21.96,36.24,70.12,57.95,21.47,1.2,61.98,999.08
2019-05-18 20:00:00,31.58,7.711146496815287,27.21,38.0,80.59,52.16,20.27,1.16,63.9,999.37
2019-05-18 21:00:00,34.89,7.755541401273885,24.95,45.83,84.11,35.03,19.38,0.83,66.74,999.52
2019-05-18 22:00:00,48.46,7.7999363057324835,37.23,51.86,109.48,25.58,18.76,0.72,69.68,999.9
2019-05-18 23:00:00,44.76,7.844331210191083,41.21,54.9,118.18,17.98,18.34,0.74,72.67,1000.05
2019-05-19 00:00:00,49.41,7.888726114649682,55.72,56.1,141.54,14.86,17.82,0.65,76.46,1000.04
2019-05-19 01:00:00,51.08,7.93312101910828,65.6,59.45,160.29,14.87,17.78,0.89,77.24,999.93
2019-05-19 02:00:00,52.71,7.977515923566878,53.4,56.37,138.26,14.9,17.49,0.55,79.17,999.71
2019-05-19 03:00:00,53.02,8.021910828025478,44.55,50.1,118.41,15.19,17.5,1.2,81.33,999.65
2019-05-19 04:00:00,54.57,8.066305732484077,41.23,45.15,108.37,14.63,16.84,0.46,85.84,999.78
2019-05-19 05:00:00,55.01,8.110700636942674,42.67,41.5,106.9,14.33,16.46,0.54,87.58,1000.14
2019-05-19 06:00:00,50.3,8.155095541401273,33.09,37.41,88.18,16.66,16.28,0.83,88.08,1000.36
2019-05-19 07:00:00,51.51,8.199490445859873,13.55,24.47,45.27,35.25,17.12,1.31,86.77,1000.76
2019-05-19 08:00:00,39.51,8.243885350318472,11.79,18.18,36.27,49.56,18.25,1.19,83.26,1001.3
2019-05-19 09:00:00,35.59,8.28828025477707,8.81,13.62,26.99,68.17,21.8,1.97,64.2,1001.78
2019-05-19 10:00:00,25.3,8.332675159235668,7.49,9.21,23.354999999999997,81.18,24.03,2.06,53.87,1001.97
2019-05-19 11:00:00,26.42,8.377070063694267,5.98,10.45,19.72,93.91,25.62,2.4,47.6,1002.21
2019-05-19 12:00:00,56.64,8.421464968152867,4.71,9.63,16.98,103.56,27.46,2.22,42.49,1002.2
2019-05-19 13:00:00,46.76,8.465859872611464,4.17,9.19,15.58,112.85,28.14,2.43,38.16,1002.07
2019-05-19 14:00:00,41.3,8.510254777070063,5.21,11.24,19.32,112.69,29.0,2.22,34.9,1001.99
2019-05-19 15:00:00,37.4,8.554649681528662,5.51,11.99,20.28,111.86,28.8,2.28,33.05,1001.86
2019-05-19 16:00:00,33.72,8.599044585987262,7.51,15.26,26.54,108.3,28.52,2.2,29.22,1001.7
2019-05-19 17:00:00,23.61,8.64343949044586,7.44,16.26,27.6,110.04,27.66,2.05,29.82,1001.62
2019-05-19 18:00:00,23.2,8.687834394904458,6.87,17.8,28.37,108.82,27.89,1.89,28.77,1001.3
2019-05-19 19:00:00,23.07,8.732229299363057,14.82,29.99,53.17,81.49,27.67,0.98,31.37,1000.97
2019-05-19 20:00:00,27.48,8.776624203821656,31.63,53.44,101.95,38.99,25.84,0.78,36.3,1000.9
2019-05-19 21:00:00,44.4,8.821019108280254,46.58,64.23,135.82,18.01,23.62,0.61,44.38,1001.08
2019-05-19 22:00:00,70.42,8.865414012738853,92.05,61.2,202.38,17.07,21.99,0.59,52.18,1001.3
2019-05-19 23:00:00,73.765,8.909808917197452,133.71,59.35,263.99,16.04,20.64,0.55,60.11,1001.52
2019-05-20 00:00:00,77.11,8.954203821656051,134.065,56.96,322.9,16.13,19.99,0.33,63.48,1001.09
2019-05-20 01:00:00,80.455,8.99859872611465,134.42000000000002,57.95,295.18,15.11,20.01,1.08,60.59,1000.13
2019-05-20 02:00:00,83.8,9.042993630573248,134.775,59.59,356.72,15.04,20.18,0.87,60.11,1000.3
2019-05-20 03:00:00,77.57,9.087388535031847,135.13,52.21,259.49,14.36,19.82,0.9,60.91,999.86
2019-05-20 04:00:00,71.34,9.131783439490446,82.6,47.96,174.59,15.25,19.95,0.58,59.82,999.87
2019-05-20 05:00:00,56.8,9.176178343949044,86.37,44.01,176.44,14.2,19.12,0.65,64.35,999.75
2019-05-20 06:00:00,61.2,9.220573248407643,103.83,41.41,200.41,13.92,18.8,0.28,66.48,999.65
2019-05-20 07:00:00,53.92,9.264968152866242,140.29,43.0,259.18,16.5,18.46,0.57,69.7,999.81
2019-05-20 08:00:00,60.13,9.309363057324841,114.5525,43.9,366.69,16.48,19.8,0.48,69.29,1000.26
2019-05-20 09:00:00,69.53,9.35375796178344,88.815,61.5,324.51,16.92,23.97,0.61,57.82,1000.55
2019-05-20 10:00:00,83.8,9.398152866242038,63.0775,61.88,282.33,21.33,26.66,1.14,42.42,1000.76
2019-05-20 11:00:00,56.82,9.442547770700637,37.34,45.35,183.28,46.5,28.33,1.17,36.48,1000.98
2019-05-20 12:00:00,43.56,9.486942675159236,29.25,39.14,84.23,58.14,29.39,1.04,36.24,1001.08
2019-05-20 13:00:00,40.04,9.531337579617833,32.25,43.78,92.87,57.19,28.85,1.04,36.53,1001.0
2019-05-20 14:00:00,41.5,9.575732484076433,13.54,25.97,46.79,86.29,29.64,1.73,32.61,1001.16
2019-05-20 15:00:00,35.03,9.620127388535032,11.22,21.87,38.61,100.09,28.7,2.43,33.31,1001.59
2019-05-20 16:00:00,33.98,9.664522292993631,11.61,23.86,42.06,100.53,28.83,2.42,30.45,1001.63
2019-05-20 17:00:00,32.76,9.70891719745223,11.08,23.17,40.38,101.88,28.93,2.72,29.6,1001.51
2019-05-20 18:00:00,24.76,9.753312101910828,11.54,27.4,44.91,94.65,28.22,2.48,31.65,1001.57
2019-05-20 19:00:00,27.85,9.797707006369427,19.5,37.18,66.72,73.8,27.36,1.91,35.12,1001.5
2019-05-20 20:00:00,30.85,9.842101910828026,70.01,70.55,177.65,17.14,24.39,0.87,48.69,1001.65
2019-05-20 21:00:00,65.53,9.886496815286623,59.68,64.84,156.72,15.86,22.89,1.05,55.32,1001.66
2019-05-20 22:00:00,57.46,9.930891719745222,43.25,55.83,122.0,16.76,22.05,0.89,58.54,1001.95
2019-05-20 23:00:00,44.0,9.975286624203822,53.48,54.57,136.11,15.98,21.17,0.71,62.61,1002.43
2019-05-21 00:00:00,46.97,10.01968152866242,89.16,56.06,192.72,15.24,20.52,0.71,66.38,1002.99
2019-05-21 01:00:00,60.66,10.06407643312102,100.85499999999999,55.47,279.05,14.86,19.68,0.36,70.7,1003.38
2019-05-21 02:00:00,68.74,10.108471337579617,112.55,53.69,226.23,14.79,19.65,0.38,69.85,1003.56
2019-05-21 03:00:00,76.53,10.152866242038217,125.13,44.2,236.07,14.74,18.88,0.32,74.09,1003.51
2019-05-21 04:00:00,84.32,10.197261146496816,97.44,41.69,191.09,15.6,18.7,0.35,74.91,1003.38
2019-05-21 05:00:00,78.95,10.241656050955413,68.69,34.29,139.57,14.61,18.44,0.38,76.06,1003.23
2019-05-21 06:00:00,65.68,10.286050955414012,84.56,31.94,161.37,14.67,17.75,0.19,78.81,1003.21
2019-05-21 07:00:00,69.98,10.330445859872611,118.42,33.94,215.72,15.06,18.01,0.42,79.38,1003.48
2019-05-21 08:00:00,74.28,10.37484076433121,139.75,41.47,255.48,15.66,19.42,0.28,74.28,1003.56
2019-05-21 09:00:00,66.31,10.41923566878981,111.97,53.12,224.51,19.15,23.08,0.78,55.18,1003.62
2019-05-21 10:00:00,56.75,10.463630573248407,33.4,36.89,88.34,46.6,27.05,1.41,38.65,1003.98
2019-05-21 11:00:00,35.04,10.508025477707006,18.87,28.54,57.16,73.56,28.81,1.68,33.32,1003.78
2019-05-21 12:00:00,28.33,10.552420382165606,11.78,20.88,45.175,94.12,30.7,1.46,27.31,1003.58
2019-05-21 13:00:00,28.63,10.596815286624203,10.02,17.91,33.19,108.74,31.32,1.93,25.04,1003.31
2019-05-21 14:00:00,25.72,10.641210191082802,7.46,15.08,26.56,112.74,31.26,2.48,25.44,1003.08
2019-05-21 15:00:00,20.6,10.685605095541401,9.27,18.16,32.14,105.8,30.61,2.68,26.84,1002.7
2019-05-21 16:00:00,23.1,10.73,7.76,18.06,29.74,110.54,30.02,2.6,29.31,1002.36
2019-05-21 17:00:00,23.57,10.12,10.8,21.92,37.67,101.92,29.65,2.52,31.18,1002.0
2019-05-21 18:00:00,26.26,10.52,9.92,20.04,35.3,95.3,28.93,2.51,32.19,1001.76
2019-05-21 19:00:00,22.86,14.28,27.06,44.03,85.19,62.8,27.81,1.77,36.85,1001.76
2019-05-21 20:00:00,42.44,19.27,22.09,42.06,75.89,74.9,25.3,1.46,40.82,1002.32
2019-05-21 21:00:00,47.35,17.07,18.37,38.99,67.57,74.42,24.15,1.65,44.81,1002.76
2019-05-21 22:00:00,43.19,10.63,11.86,21.17,39.52,81.9,23.37,2.02,49.43,1003.08
2019-05-21 23:00:00,26.76,7.59,7.49,20.81,32.25,74.65,23.0,2.19,47.43,1003.97
2019-05-22 00:00:00,20.19,5.06,11.83,28.51,46.64,63.23,22.0,1.79,52.03,1004.77
2019-05-22 01:00:00,23.22,4.16,11.1,27.18,43.84,61.4,21.16,1.5,57.04,1004.96
2019-05-22 02:00:00,23.54,3.39,8.3,22.46,35.16,64.99,20.17,1.27,59.89,1005.08
2019-05-22 03:00:00,20.97,3.2,4.49,13.25,20.11,73.52,18.6,1.03,63.64,1004.85
2019-05-22 04:00:00,22.38,3.19,6.34,17.61,27.33,60.36,17.86,0.52,70.83,1004.42
2019-05-22 05:00:00,22.03,3.04,9.92,24.4,39.66,31.02,16.75,0.55,76.02,1003.9
2019-05-22 06:00:00,23.31,3.07,20.18,27.63,58.52,23.52,15.89,0.4,80.24,1003.96
