generation,Individual,chromosome_ID,genes,fitness,test_EXP_VAR_SCORE,test_MAE,test_MAPE,test_MAX_ERROR,test_MSE,test_R2,test_RMSE,train_EXP_VAR_SCORE,train_MAE,train_MAPE,train_MAX_ERROR,train_MSE,train_R2,train_RMSE
16,9,16_9,"[0.033313, 0.356, 4, 8, 'sigmoid', 'mape', ['LSTM'], 'Adadelta']",253.53954294680085,9.438726589316992e-06,10.214453052014823,0.4288199261631387,69.44528930664063,253.53954294680085,-0.1719169820477459,15.922925075085947,9.21693546263036e-06,13.385616736523662,0.5208880252914443,69.45535034179687,420.1648938961009,-0.3296575449442847,20.497924136265627
17,0,21_0,"[0.057649, 0.181, 1, 8, 'selu', 'mae', ['LSTM'], 'Ftrl']",21.09628053985216,0.9050521495153728,2.923814770017989,0.1354258437600111,53.69417907714843,21.09628053985216,0.9024882306903752,4.593068749741523,0.9079343639961514,3.5214731256327427,0.1537035300369819,70.38285011291504,29.91522406834677,0.905330016931371,5.469481151658425
17,1,18_1,"[0.051196, 0.181, 1, 8, 'selu', 'mae', ['LSTM'], 'Ftrl']",21.1241436692416,0.904965994627558,2.926574142220737,0.1355459698997312,53.98513366699218,21.1241436692416,0.902359441018654,4.596100920262913,0.907822670496323,3.524284587975243,0.1539002588677437,70.39332384109497,29.959210478844724,0.905190817147088,5.4735007516985625
17,2,18_1,"[0.051196, 0.181, 1, 8, 'selu', 'mae', ['LSTM'], 'Ftrl']",21.1241436692416,0.904965994627558,2.926574142220737,0.1355459698997312,53.98513366699218,21.1241436692416,0.902359441018654,4.596100920262913,0.907822670496323,3.524284587975243,0.1539002588677437,70.39332384109497,29.959210478844724,0.905190817147088,5.4735007516985625
17,3,18_2,"[0.017318, 0.181, 1, 8, 'selu', 'mae', ['LSTM'], 'Ftrl']",21.46812194933244,0.9020292972716152,2.978786921321836,0.1465873123472198,55.599956054687496,21.46812194933244,0.9007694957848306,4.633370473999725,0.9046363149843248,3.5978741546435025,0.1786432865648949,68.32398456573486,30.599949547935797,0.9031631286135282,5.531722114128275
17,4,18_3,"[0.005454, 0.179, 2, 32, 'softmax', 'mape', [['GRU', 'LSTM']], 'Adamax']",21.47845927832063,0.9023016036177366,2.979221088707443,0.141941496433632,49.29987426757812,21.47845927832063,0.9007217143174924,4.634485869901928,0.9017293928494012,3.681558328997865,0.1764402569517498,68.789374294281,32.2671594671995,0.8978870613352774,5.680418951732301
17,5,18_3,"[0.005454, 0.179, 2, 32, 'softmax', 'mape', [['GRU', 'LSTM']], 'Adamax']",21.47845927832063,0.9023016036177366,2.979221088707443,0.141941496433632,49.29987426757812,21.47845927832063,0.9007217143174924,4.634485869901928,0.9017293928494012,3.681558328997865,0.1764402569517498,68.789374294281,32.2671594671995,0.8978870613352774,5.680418951732301
17,6,17_6,"[0.008746, 0.429, 1, 32, 'elu', 'mape', ['LSTM'], 'Ftrl']",21.71621223104429,0.9033745294496356,2.9766224885606416,0.1365769493599574,49.90369750976562,21.71621223104429,0.8996227665179086,4.660065689563217,0.9038803276326316,3.658662944347972,0.1519609241090581,70.47047895431518,31.98566527955617,0.898777880334902,5.655587085312733
17,7,17_7,"[0.078622, 0.172, 1, 16, 'relu', 'mape', ['GRU'], 'Nadam']",34.527738405705406,0.8744284920342691,4.075446707436716,0.1856276517567243,49.32024864196777,34.527738405705406,0.8404050014484776,5.8760308377088535,0.8772298954131992,4.444592551571519,0.2246976651825332,66.69430679321289,42.437356377868205,0.8657023661065902,6.514396086965253
17,8,17_8,"[0.054935, 0.216, 1, 16, 'softmax', 'mae', ['LSTM'], 'Adagrad']",37.24244071704854,0.8430085844513208,4.071835941231623,0.1892144824958232,53.0872850036621,37.24244071704854,0.8278570347570064,6.10265849585642,0.8428323533338592,4.950631959402449,0.2336589967860107,66.70842403411865,53.46684871120598,0.8307983369718901,7.312102892547805
